id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
705_neg_ms2_spectra_FT03361	C11H20O9	[M + Cl]-	Fatty acids	0.5646344423294067	Fatty acyl glycosides	0.40849730372428894	Fatty acyl glycosides of mono- and disaccharides	0.3566890358924866	Branched fatty acids	0.5728737115859985	Branched fatty acids	0.5728737115859985	Fatty acids and conjugates	0.5442156195640564	Fatty Acyls	0.8943631649017334	Lipids and lipid-like molecules	0.8910781741142273	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Branched fatty acids; Hydroxy fatty acids; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Secondary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
132_neg_ms2_spectra_FT00716	C8H5NO3	[M - H]-	Alkaloids	0.6610346436500549	Tryptophan alkaloids	0.5558223128318787	Simple indole alkaloids	0.2992904782295227	1-hydroxy-2-unsubstituted benzenoids	0.7295028567314148			1-hydroxy-2-unsubstituted benzenoids	0.7295028567314148	Phenols	0.7655360698699951	Benzenoids	0.9743863344192505	Organic compounds; Organoheterocyclic compounds; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
37_neg_ms2_spectra_FT00225	H2O4S	[M - H]-	Carbohydrates	0.4614556133747101	Saccharides	0.5142644643783569	Monosaccharides	0.22257000207901	Organic peroxomonosulfates	0.857351541519165			Organic peroxomonosulfates	0.857351541519165	Organic oxoanionic compounds	0.3510385751724243	Organic oxygen compounds	0.999998927116394	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic sulfuric acids and derivatives; Sulfonyls; Sulfuric acid monoesters; Organic peroxomonosulfates; Alkyl sulfates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
737_neg_ms2_spectra_FT03520	C13H13ClN4O3S	[M - H]-	Alkaloids	0.6976974010467529	Pseudoalkaloids	0.41578206419944763	Purine alkaloids	0.08804605901241302	Chlorobenzenes	0.742569625377655	Chlorobenzenes	0.742569625377655	Halobenzenes	0.6502662897109985	Benzene and substituted derivatives	0.8665980696678162	Benzenoids	0.9879897236824036	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Ethers; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Aryl chlorides; Chlorobenzenes; Organochlorides; Acetals; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
196_neg_ms2_spectra_FT00944	C10H14OS	[M - H]-	Fatty acids	0.6182227730751038	Fatty Acids and Conjugates	0.6057493090629578	Thia fatty acids	0.7801991701126099	Secondary alcohols	0.5737282037734985	Secondary alcohols	0.5737282037734985	Alcohols and polyols	0.6653409004211426	Organooxygen compounds	0.7845348715782166	Organic oxygen compounds	0.6397921442985535	Organic compounds; Organosulfur compounds; Alcohols and polyols; Organooxygen compounds; Thioethers; Secondary alcohols; Sulfenyl compounds; Dialkylthioethers; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
642_neg_ms2_spectra_FT03015	C10H6N2O4S2	[M + Cl]-	Alkaloids	0.5543498396873474	Peptide alkaloids	0.2786126136779785	Thiodiketopiperazine alkaloids	0.3191997706890106	Heteroaromatic compounds	0.7206473350524902					Heteroaromatic compounds	0.7206473350524902	Organoheterocyclic compounds	0.9713365435600281	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
419_neg_ms2_spectra_FT02049	C13H24N2O4	[M - H]-	Alkaloids	0.45974889397621155	Small peptides	0.3822849690914154	Dipeptides	0.4407758414745331	Amino acids and derivatives	0.5700465440750122	Amino acids and derivatives	0.5700465440750122	Amino acids, peptides, and analogues	0.5808203220367432	Carboxylic acids and derivatives	0.9774583578109741	Organic acids and derivatives	0.9977197051048279	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
259_neg_ms2_spectra_FT01289	C9H10F2N2O2	[M - H]-	Alkaloids	0.6357402801513672	Nicotinic acid alkaloids	0.577262818813324	Pyridine alkaloids	0.5842625498771667	Pyrimidines and pyrimidine derivatives	0.5220396518707275			Pyrimidines and pyrimidine derivatives	0.5220396518707275	Diazines	0.46912992000579834	Organoheterocyclic compounds	0.9940673112869263	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Pyrazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Alkyl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Carbonyl compounds; Alkyl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
70_neg_ms2_spectra_FT00464	C4H8N2O3	[M - H]-	Amino acids and Peptides	0.8597321510314941	Small peptides	0.9339405298233032	Aminoacids	0.8800272345542908	D-alpha-amino acids	0.5109817981719971	Amino acids and derivatives	0.9832042455673218	Amino acids, peptides, and analogues	0.9831879734992981	Carboxylic acids and derivatives	0.9991933703422546	Organic acids and derivatives	0.9999370574951172	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; D-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Asparagine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
164_neg_ms2_spectra_FT00835	C6H13N3O3	[M - H]-	Amino acids and Peptides	0.9284417629241943	Small peptides	0.9720192551612854	Aminoacids	0.9165409207344055	Alpha amino acids	0.9764492511749268	Amino acids and derivatives	0.9993552565574646	Amino acids, peptides, and analogues	0.9993733763694763	Carboxylic acids and derivatives	0.9999333620071411	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Monoalkylamines; Ureas; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
609_neg_ms2_spectra_FT02899	C17H14O6	[M - H]-	Shikimates and Phenylpropanoids	0.9391956329345703	Flavonoids	0.9395801424980164	Flavones	0.7609798312187195	6-O-methylated flavonoids	0.622862696647644	6-O-methylated flavonoids	0.622862696647644	O-methylated flavonoids	0.997343122959137	Flavonoids	0.9920077323913574	Phenylpropanoids and polyketides	0.9957807064056396	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavones; Benzene and substituted derivatives; Phenol ethers; Benzenoids; O-methylated flavonoids; 6-O-methylated flavonoids; 8-O-methylated flavonoids; 4'-O-methylated flavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
324_neg_ms2_spectra_FT01603	C9H14N4O2S	[M - H]-	Amino acids and Peptides	0.9057309031486511	Small peptides	0.9606779217720032	Aminoacids	0.9395393133163452	L-alpha-amino acids	0.5384475588798523	Amino acids and derivatives	0.9977971315383911	Amino acids, peptides, and analogues	0.9978256821632385	Carboxylic acids and derivatives	0.9999091625213623	Organic acids and derivatives	0.9999533891677856	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Azoles; Monoalkylamines; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Imidazolyl carboxylic acids and derivatives; Thia fatty acids; Carbonyl compounds; Substituted imidazoles; Alpha amino acids; Amines; Primary amines; Carboximidamides; Sulfenyl compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
38_neg_ms2_spectra_FT00226	H2O4S	[M - H]-	Carbohydrates	0.46174001693725586	Saccharides	0.5090640187263489	Monosaccharides	0.20628368854522705	Organic peroxomonosulfates	0.8456791639328003			Organic peroxomonosulfates	0.8456791639328003	Organic oxoanionic compounds	0.34013301134109497	Organic oxygen compounds	0.999998927116394	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic sulfuric acids and derivatives; Sulfonyls; Organosulfonic acids; Sulfuric acid monoesters; Organic peroxomonosulfates; Alkyl sulfates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
386_neg_ms2_spectra_FT01889	C6H13O9P	[M - H]-	Carbohydrates	0.9462201595306396	Saccharides	0.9797478318214417	Monosaccharides	0.9175987839698792	Hexose phosphates	0.6699619889259338	Monosaccharides	0.995371401309967	Carbohydrates and carbohydrate conjugates	0.9956888556480408	Organooxygen compounds	0.9999991655349731	Organic oxygen compounds	0.9999998807907104	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Hexoses; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Oxanes; Acyloins; Hexose phosphates; Polyols; Alpha-hydroxy ketones; Beta-hydroxy ketones; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
228_neg_ms2_spectra_FT01109	C7H10BNO3S	[M - H]-	Shikimates and Phenylpropanoids	0.5977193713188171	Phenolic acids (C6-C1)	0.5915178656578064	Simple phenolic acids	0.5976583957672119	Benzoic acids and derivatives	0.8929076194763184			Benzoic acids and derivatives	0.8929076194763184	Benzene and substituted derivatives	0.9951391220092773	Benzenoids	0.997878909111023	Organic compounds; Organosulfur compounds; Alkyl aryl ethers; Anisoles; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aniline and substituted anilines; Benzoyl derivatives; Organooxygen compounds; Boronic acids; Organometallic compounds; Boronic acid derivatives; Sulfonyls; Organometalloid compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Primary amines; Organoboron compounds; Organic salts; Organic oxides; Organic metalloid salts; Methoxyanilines; Organic metal salts; Methoxybenzenes; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
643_neg_ms2_spectra_FT03019	C15H30N2O5	[M - H]-	Amino acids and Peptides	0.569517970085144	Small peptides	0.6621049046516418	Dipeptides	0.7451208829879761	Alpha amino acids and derivatives	0.635055661201477	Amino acids and derivatives	0.8005355000495911	Amino acids, peptides, and analogues	0.8059090375900269	Carboxylic acids and derivatives	0.994199275970459	Organic acids and derivatives	0.9994589686393738	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
292_neg_ms2_spectra_FT01473	C9H7FN2O2	[M + Cl]-	Alkaloids	0.5806704759597778	Nicotinic acid alkaloids	0.5675550699234009	Pyridine alkaloids	0.5705683827400208	Pyridinecarboxylic acids and derivatives	0.5271046757698059			Pyridinecarboxylic acids and derivatives	0.5271046757698059	Pyridines and derivatives	0.635536789894104	Organoheterocyclic compounds	0.8545422554016113	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Carboxylic acids; Pyridinecarboxylic acids and derivatives; Organofluorides; Secondary carboxylic acid amides; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
515_neg_ms2_spectra_FT02458	C18H28O3	[M - H]-	Terpenoids	0.5588048696517944	Octadecanoids	0.7675360441207886	12-oxophytodienoic acid metabolites	0.6001406908035278	Fatty acids and conjugates	0.7971813678741455			Fatty acids and conjugates	0.7971813678741455	Fatty Acyls	0.7031089067459106	Lipids and lipid-like molecules	0.8787935376167297	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Cyclic ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
