"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Inlet type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Detector]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Detector mode]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Native spectrum identifier format]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Data file content]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Data file content]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Data file checksum type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Spectrum representation]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Raw data file format]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Instrument manufacturer]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Instrument serial number]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Instrument software]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of scans]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Time range]"	"Unit"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Parameter Value[Data Transformation software]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Data Transformation software version]"	"Term Source REF"	"Term Accession Number"	"Data Transformation Name"	"Data Transformation Name"	"Data Transformation Name"	"Metabolite Assignment File"
"E40_Ssup_J27_1616"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5831"	""	""	"0.014-20.030"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_E40_Dold_J27_1616_D4_MSMS_BE6_01_16321"	""	"Data transformation"	""	"pos_E40_Dold_J27_1616_D4_MSMS_BE6_01_16321.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"E41_Dold_J27_1716"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5834"	""	""	"0.014-20.036"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_E41_Dold_J27_1716_D4_MSMS_BD3_01_16306"	""	"Data transformation"	""	"pos_E41_Dold_J27_1716_D4_MSMS_BD3_01_16306.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"E42_Ssup_J27_1214"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5835"	""	""	"0.005-20.037"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_E42_Ssup_J27_1214_D4_MSMS_BA2_01_16268"	""	"Data transformation"	""	"pos_E42_Ssup_J27_1214_D4_MSMS_BA2_01_16268.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"E43_Ccam_J27_0717"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5832"	""	""	"0.014-20.031"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_E43_Ccam_J27_0717_D4_MSMS_RB6_01_16224"	""	"Data transformation"	""	"pos_E43_Ccam_J27_0717_D4_MSMS_RB6_01_16224.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"E44_Cgla_J27_0817"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5828"	""	""	"0.014-20.022"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_E44_Cgla_J27_0817_D4_MSMS_RA7_01_16216"	""	"Data transformation"	""	"pos_E44_Cgla_J27_0817_D4_MSMS_RA7_01_16216.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"E45_Ccam_J27_0808"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5833"	""	""	"0.014-20.038"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_E45_Ccam_J27_0808_D4_MSMS_BE4_01_16319"	""	"Data transformation"	""	"pos_E45_Ccam_J27_0808_D4_MSMS_BE4_01_16319.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"E46_Dold_J27_0908"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5833"	""	""	"0.014-20.036"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_E46_Dold_J27_0908_D4_MSMS_GA4_01_16331"	""	"Data transformation"	""	"pos_E46_Dold_J27_0908_D4_MSMS_GA4_01_16331.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"E47_Ssup_J27_1317"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5833"	""	""	"0.014-20.036"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_E47_Ssup_J27_1317_D4_MSMS_BA7_01_16274"	""	"Data transformation"	""	"pos_E47_Ssup_J27_1317_D4_MSMS_BA7_01_16274.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"E48_Dold_J27_1318"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5833"	""	""	"0.012-20.031"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_E48_Ccam_J27_1318_D4_MSMS_GB1_01_16340"	""	"Data transformation"	""	"pos_E48_Ccam_J27_1318_D4_MSMS_GB1_01_16340.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"E49_Cgla_J27_1417"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5831"	""	""	"0.005-20.018"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_E49_Cgla_J27_1417_D4_MSMS_RB5_01_16223"	""	"Data transformation"	""	"pos_E49_Cgla_J27_1417_D4_MSMS_RB5_01_16223.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"E4_Dold_L2_1414"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5832"	""	""	"0.014-20.031"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_E4_Dold_L2_1414_D1_MSMS_RD8_01_16251"	""	"Data transformation"	""	"pos_E4_Dold_L2_1414_D1_MSMS_RD8_01_16251.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"E50_Dold_J27_1408"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5830"	""	""	"0.014-20.030"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_E50_Dold_J27_1408_D4_MSMS_BE7_01_16323"	""	"Data transformation"	""	"pos_E50_Dold_J27_1408_D4_MSMS_BE7_01_16323.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"E51_Ssup_J27_1807"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5831"	""	""	"0.014-20.030"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_E51_Ssup_J27_1807_D4_MSMS_RE8_01_16263"	""	"Data transformation"	""	"pos_E51_Ssup_J27_1807_D4_MSMS_RE8_01_16263.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"E52_Cgla_J27_1808"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5829"	""	""	"0.014-20.022"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_E52_Cgla_J27_1808_D4_MSMS_GB3_01_16342"	""	"Data transformation"	""	"pos_E52_Cgla_J27_1808_D4_MSMS_GB3_01_16342.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
